TIC,TOI,SG1Disposition,Rplanet,Period,CK2016_Mass,PredictedK,Mstar_TIC8,Rstar_TIC8,Teff_TIC8
39018923,2216.01,VPC?,6.48,5.68083,34.424,10.74,1.23,1.39,6197
198360694,2071.01,PC,2.733,5.67395,7.932,2.73,1.06,1,5835
115242351,297.01,LEPC,9.492,5.67116,65.867,27.63,0.79,1.09,4842
441797803,1302.01,VPC+?,14.477,5.66664,317,93.2,1.35,1.47,6436
146589986,1032.01,PC,14.306,5.664473,317,58.91,2.68,2.34,9392
259377017,270.01,P,2.441,5.660559,6.549,4.62,0.36,0.37,3635
237885040,2387.01,VPC,12.179,5.659675,100.625,34.94,1.05,1.19,5862
115457180,3731.01,PC,9.5,5.659086,65.959,20.57,1.23,1.37,6294
321668398,1862.01,P,11.727,5.644352,94.361,29.35,1.24,1.64,6149
347332255,1835.01,CPC,1.825,5.64196,3.991,1.53,0.91,0.78,5301
156949982,2867.01,PC,14.174,5.639264,130.23,44.7,1.07,1.65,5904
303686889,3222.01,PC,12.255,5.632236,101.687,30.83,1.29,2,6409
469821652,3263.01,PC,7.862,5.615584,47.811,16.04,1.11,1.51,5998
123958679,893.01,PC,9.617,5.614831,67.353,13.08,2.52,2.59,8088
294599100,3537.01,PC,20.262,5.61434,317,109.89,1.06,1.07,5848
53307409,3778.01,PC,9.162,5.612437,62.018,23.41,0.93,0.93,5353
178819686,763.01,P,2.417,5.602448,6.438,2.36,0.97,0.91,5521
229888286,2057.01,VPC?,10.321,5.59758,75.947,22.11,1.37,1.84,6064
103195323,2143.01,VPC,15.811,5.589776,317,80.14,1.7,1.95,6749
257241363,1718.01,CPC,4.042,5.586947,15.432,5.84,0.93,0.94,5363
154105890,3874.01,PC,11.461,5.582256,90.745,30.5,1.11,1.25,5997
49046332,2991.01,PC,7.906,5.581852,48.268,22.06,0.7,0.76,4455
38696105,281.01,CPC,3.99,5.576496,15.095,5.08,1.11,1.52,6066
24837152,2935.01,PC,13.195,5.569829,115.313,40.77,1.03,1.22,5752
57159675,4077.01,VPC,9.238,5.568776,62.902,26.37,0.8,0.8,4887
343330330,3943.01,PC,10.308,5.561805,75.776,27.52,0.99,2.27,5607
96074951,3737.01,PC,16.343,5.559646,317,109.98,1.06,1.58,5863
219175972,2441.02,PC,2.032,5.551486,4.793,2.88,0.47,0.47,3577
281196902,3755.01,PC,10.521,5.545254,78.464,29.83,0.93,1.08,5354
255685030,799.01,VPC?,1.983,5.545198,4.598,1.66,1,0.92,5541
445456888,2363.01,VPC,14.275,5.543615,317,94.17,1.34,1.81,5894
69068526,1196.01,VPC-?,30.86,5.54132,317,90.74,1.42,2.06,6389
278683844,119.01,CPC,2.138,5.541128,5.227,2.09,0.86,0.82,5130
233953967,1350.01,PC,17.188,5.54019,317,96.55,1.29,3.39,5864
354944123,4342.01,PC,2.272,5.538329,5.796,2.99,0.59,0.6,3883
162387333,3592.01,PC,8.268,5.526595,52.089,16.96,1.17,1.94,6163
14715294,3121.01,PC,21.222,5.5142,317,99.88,1.23,1.81,6296
77258279,3656.01,PC,12.645,5.511635,107.257,39.07,0.99,1.18,5588
330799746,1818.01,VPC?,9.893,5.51078,70.667,22.52,1.21,1.63,6250
1525480,2402.01,VPC+,8.524,5.509495,54.86,20.26,0.97,0.97,5379
219852882,1346.01,PC,2.283,5.502538,5.844,2.42,0.82,0.78,4950
295947393,2516.01,PC,18.593,5.492717,317,63.43,2.44,2.37,9567
311252710,2979.01,PC,30.117,5.491622,317,86.58,1.53,1.68,6968
183675732,374.01,VPC,11.483,5.481186,91.041,32.57,1.02,1.28,5678
219824469,1848.01,PC,6.194,5.481,31.881,10.98,1.08,1.62,5834
268187322,2814.01,PC,15.502,5.479163,317,90.11,1.44,1.53,6737
383949205,3013.01,PC,12.59,5.472239,106.458,37.14,1.06,2.8,5847
219701535,2399.01,LEPC,20.934,5.47104,317,92.75,1.38,1.61,6447
201177276,2379.01,VPC+,11.416,5.469706,90.143,45.03,0.62,0.64,3861
1989628303,2244.01,PC,10.052,5.46377,72.61,22.12,1.3,1.52,6335
175482273,369.01,VPC?,10.569,5.463682,79.067,20.17,NaN,NaN,6135
191671884,2908.01,PC,5.842,5.463102,28.857,8.14,1.46,1.06,6788
74967390,4260.01,PC,10.371,5.458836,76.565,20.77,1.55,1.7,7025
68007716,2587.01,VPC,10.929,5.456656,83.703,29.61,1.04,1.72,5776
384016413,3301.01,PC,11.314,5.451063,88.776,31.61,1.03,1.87,5773
129637892,155.01,PC,6.427,5.449023,33.945,10.1,1.35,1.79,6256
300710077,789.01,VPC,1.175,5.446991,1.733,1.25,0.36,0.37,3557
63717709,3667.01,PC,14.111,5.446264,129.248,46.34,1.02,1.42,5717
67598139,4195.01,PC,8.644,5.44477,56.177,20.44,1,1.08,5631
408310006,576.01,P,7.247,5.443537,41.628,13.85,1.14,1.25,6048
6276559,2551.01,VPC?,7.782,5.436841,46.993,11.06,1.92,1.49,7980
305048087,237.01,VP,1.72,5.433729,3.609,4.11,0.18,0.21,3231
95234976,3820.01,PC,15.723,5.431175,317,97.25,1.29,1.87,6403
4070275,4364.01,PC,2.094,5.424069,5.043,3.07,0.46,0.47,3500
140287227,2801.01,PC,15.536,5.413974,317,80.65,NaN,NaN,NaN
352682207,4010.01,PC,6.124,5.413599,31.269,13.22,0.8,0.88,4888
96055535,3390.01,PC,9.958,5.403337,71.46,29.58,0.83,0.78,5117
271486001,3428.01,PC,4.124,5.394513,15.963,5.82,NaN,NaN,NaN
34297761,3365.01,PC,11.687,5.392888,93.811,32.09,1.1,1.32,5970
68850908,3775.01,PC,15.601,5.390376,317,109.74,1.08,1.13,5915
332314607,3312.01,PC,23.709,5.389026,317,105.93,1.14,1.27,6082
289580577,1753.01,VPC,2.384,5.384502,6.291,2.27,1.02,0.96,5616
397924314,4004.01,PC,11.958,5.379778,97.533,32.93,1.12,1.25,6043
180672438,3905.01,PC,11.597,5.359859,92.585,32.13,1.08,1.04,5933
447976172,3074.01,PC,8.653,5.358955,56.276,20.58,1,1.08,5634
98796344,455.01,VP,1.205,5.35877,1.897,1.75,0.25,0.28,3459
195256633,3150.01,PC,22.432,5.344937,317,76.61,1.86,2.15,7822
25773352,3982.01,PC,17.315,5.344168,317,80.72,1.72,2.3,7469
124454726,3105.01,PC,5.418,5.341486,25.392,8.56,1.13,1.1,6068
440775339,2827.01,PC,7.488,5.339274,44.01,15.08,1.1,1.49,5990
234160911,2600.01,PC,16.153,5.337628,317,136.51,0.78,3.5,4825
139375960,1601.01,VPC,14.634,5.33155,317,110.14,1.08,2.22,5817
18067025,3888.01,PC,8.603,5.330063,55.728,24.28,0.77,0.8,4773
167597352,3247.01,PC,17.44,5.328405,317,106.27,1.14,2.01,6076
134471108,2501.01,PC,2.509,5.326305,6.858,3.38,0.64,0.66,4066
389421473,2190.01,VPC+,19.603,5.315348,317,115.29,1.01,1.55,5523
421894914,1056.01,CPC,2.9,5.307989,8.773,2.91,1.16,1.37,6132
314835525,2049.01,PC,11.747,5.30329,94.635,31.97,1.13,3.48,5106
461538935,4157.01,PC,6.489,5.289869,34.501,10.11,1.4,1.11,6655
156002449,324.01,VPC+,21.108,5.285021,317,105.94,1.15,1.27,6071
390444761,3035.01,PC,13.373,5.281,117.963,43.3,NaN,NaN,NaN
233415701,3555.01,PC,17.918,5.27107,317,105.52,1.16,1.29,6128
30853470,807.01,PC,1.995,5.270226,4.647,2.09,0.74,0.69,4469
396133015,3577.01,PC,8.885,5.265698,58.865,20.5,1.08,1.6,5938
352413427,1473.01,PC,2.493,5.255294,6.787,2.36,1.09,0.99,5958
1400212743,2113.01,PC,4.079,5.24612,15.674,5.16,1.18,1.28,6062
389777651,4166.01,PC,2.855,5.236168,8.545,3.16,0.99,0.96,5604
341420329,1019.01,VPC+,23.601,5.234099,317,79.15,1.79,1.56,6892
312030014,3315.01,VPC+,12.841,5.233068,110.097,34.56,1.27,1.49,6375
151930063,2872.01,PC,14.763,5.220134,317,55.18,3.08,1.95,11632
43429656,2163.01,PC,4.024,5.21485,15.317,4.88,1.25,1.47,6182
290263093,3229.01,PC,18.589,5.211231,317,70.81,2.12,2.06,8532
23435610,3000.01,PC,16.376,5.209575,317,113.1,1.05,0.94,5837
441697509,3899.01,PC,2.666,5.207767,7.605,2.86,0.97,0.92,5523
173260345,3393.01,PC,11.107,5.205972,86.03,28.26,1.19,1.13,6210
160618074,4119.01,PC,7.943,5.201898,48.658,20.49,0.82,1.18,4950
13424053,3546.01,VPC?,10.366,5.201337,76.507,25.72,1.15,1.27,6111
221882319,3484.01,VPC,16.137,5.190498,317,104.18,1.19,1.81,6195
436102447,2359.01,PC,18.503,5.1858,317,106,1.16,2.7,5535
406318573,2213.01,VPC+,9.552,5.179252,66.578,23.66,1.06,1.21,5714
401125028,2368.01,VPC+,10.765,5.175009,81.577,32.83,0.88,0.89,4971
410554986,3168.01,PC,13.118,5.173733,114.168,44.6,0.92,1.36,5340
251094370,2437.01,PC,4.106,5.166013,15.849,5.57,1.08,1.11,5810
34505005,2999.01,PC,15.097,5.163488,317,91.91,1.44,1.08,6749
150430484,859.01,PC,8.017,5.154314,49.425,20.88,0.82,0.76,4896
190986054,4248.01,PC,13.836,5.144232,124.985,36.63,1.42,2.09,6691
15692883,1493.01,P,18.018,5.14124,317,108.18,1.13,2.9,5840
229650439,1438.01,PC,2.57,5.13969,7.146,2.84,0.9,0.82,5192
233680651,2166.01,CPC,3.284,5.13541,10.84,3.3,1.34,1.99,6408
89617284,2915.01,PC,12.15,5.130441,100.209,34.27,1.13,1.25,6056
265612438,145.01,VPC+,10.133,5.12944,73.608,27.84,0.97,1.59,5441
280803917,2212.01,VPC,9.089,5.129391,61.185,24.51,0.89,0.92,5163
278775625,921.01,PC,3.301,5.128729,10.938,3.74,1.13,1.14,6114
322262448,4043.01,PC,12.221,5.119087,101.211,35.66,1.08,1.7,5926
10507330,4021.01,PC,13.756,5.117495,123.76,38.58,1.3,2.07,6429
356200601,3016.01,PC,12.974,5.113973,112.045,34.72,1.31,1.49,6451
238059180,386.01,VPC-,9.47,5.111969,65.609,14.71,2.13,2.67,8063
244912396,3509.01,PC,26.562,5.109898,317,82.15,1.71,1.86,7463
397423462,3084.01,PC,11.255,5.104182,87.996,33.57,0.96,1.01,5495
296739893,620.01,VPC+,2.926,5.098831,8.907,4.97,0.54,0.55,3688
80478272,3634.01,PC,13.947,5.085985,126.693,36.18,NaN,1.48,6360
231702397,122.01,VP,2.512,5.07803,6.873,5.51,0.32,0.33,3421
13533330,3686.01,PC,15.415,5.077637,317,126.31,0.9,1.24,5262
372448111,3182.01,PC,5.851,5.070117,28.933,10.77,1,0.96,5641
219253008,268.01,VPC-,7.674,5.066175,45.889,16.53,1.05,2.17,5805
256158543,3329.01,VPC+,13.459,5.064861,119.262,37.46,1.29,1.34,6411
202375913,1527.01,PC,15.295,5.06203,317,80.04,1.79,2.76,7160
147203645,166.01,VPC+,9.856,5.06136,70.217,27.24,0.94,1,5335
232567319,4056.01,PC,9.729,5.052247,68.684,22.05,1.25,1.55,6329
39080923,2381.01,VPC+,18.959,5.044611,317,123.94,0.93,1.17,5298
411608801,1494.01,P,13.264,5.02647,116.331,36.44,1.3,1.48,6288
372817671,2660.01,PC,10.778,5.018377,81.747,34.28,0.84,2.15,5031
387409975,2563.01,VPC+?,13.491,5.018277,119.735,45.93,0.96,1.02,5487
343726435,3600.01,PC,16.344,5.01618,317,95.47,1.38,1.83,6616
304100538,1116.01,CPC,2.193,5.00999,5.457,2.1,0.96,0.91,5501
147977348,640.01,VPC,19.758,5.003776,317,99.43,1.3,2.09,6199
167092385,1318.01,PC,7.08,4.99024,40.011,10.99,1.59,1.74,6502
181804752,736.01,VP,2.283,4.989822,5.842,8.04,0.14,0.17,NaN
160045097,1782.01,CPC,2.564,4.987638,7.119,3.44,0.68,0.67,4336
132313173,3437.01,PC,10.892,4.987315,83.226,27.73,1.19,0.87,6199
143410850,2229.01,PC,5.517,4.98668,26.188,9.09,1.12,1.64,5893
174599051,970.01,PC,3.336,4.985636,11.133,4.54,0.88,1.07,4974
331297805,3196.01,VPC,9.461,4.98163,65.495,24.35,1.01,0.91,5670
9346507,3826.01,PC,17.153,4.980927,317,120.2,0.98,1.04,5546
252118701,3685.01,VPC,12.369,4.978481,103.299,37.67,1.04,1.21,5785
220459826,872.02,PC,2.613,4.972768,7.348,3.22,0.79,0.76,4775
77156829,696.03,PC,0.857,4.965207,0.559,0.45,0.32,0.34,3666
311239796,2715.01,PC,14.099,4.964077,129.051,41.67,1.25,1.95,6323
155873992,3814.01,VPC,13.673,4.951162,122.489,43.64,1.08,1.44,5914
29918916,852.01,VPC,8.762,4.946647,57.493,21.86,0.98,1.73,5514
11417087,2938.01,PC,12.203,4.942456,100.963,38.69,0.97,0.92,5516
391949880,128.01,CPC,2.548,4.940476,7.042,2.44,1.13,1.13,6059
224225541,251.01,VP,2.881,4.93985,8.677,3.17,1.04,0.96,5789
339503267,3784.01,PC,22.21,4.939578,317,118.93,1,3.02,5646
148679712,1804.01,PC,3.008,4.926312,9.339,3.64,0.95,1.06,5467
47094691,3638.01,PC,14.426,4.925849,317,127.69,0.9,1.15,5263
237736186,2746.01,PC,12.448,4.920878,104.431,21.54,2.46,1.65,9668
396316939,3481.01,PC,7.284,4.919826,41.997,15.88,0.99,1.07,5605
170367033,2752.01,PC,12.609,4.919746,106.743,38.83,1.05,1.21,5822
302798365,2946.01,PC,10.149,4.91875,73.803,35.52,0.69,0.72,4394
134183038,2887.01,PC,16.453,4.917959,317,86.72,1.61,1.15,7185
280035202,4094.01,PC,3.294,4.911145,10.894,3.67,1.18,1.24,6186
92992033,647.01,PC,13.275,4.90765,116.5,14.97,NaN,5.01,4791
352690548,3596.01,PC,8.58,4.906743,55.472,19.58,1.1,1.01,5990
317546777,2780.01,PC,17.768,4.906214,317,87.15,1.6,1.92,7169
466113537,1954.01,PC,7.869,4.90427,47.89,13.69,1.51,1.98,6894
394357918,4184.01,PC,2.533,4.90199,6.97,7.4,0.21,0.24,3239
100921768,930.01,PC,6.572,4.90038,35.255,10.97,1.33,4.18,6464
432132155,2371.01,VPC,12.927,4.898424,111.354,41.09,1.03,1.29,5492
83148519,4001.01,PC,5.113,4.898393,23.006,8.58,1.01,1.09,5696
159438097,4120.01,PC,11.999,4.895338,98.114,35.75,1.05,1.77,5828
366311757,3707.01,PC,16.933,4.8941,317,103.37,1.24,1.66,6302
620780629,3620.01,PC,13.077,4.889743,113.561,42.77,1,1.62,5639
106402532,733.01,PPC,1.995,4.884783,4.647,1.74,1.01,0.94,5667
162802770,2641.01,VPC+,8.716,4.880134,56.979,18.61,1.24,1.27,6309
310294189,3498.01,PC,7.246,4.878881,41.618,19.53,0.72,0.75,4562
50379036,4350.01,PC,1.501,4.875907,2.865,1.03,1.08,1.15,5937
149995163,3815.01,PC,21.519,4.871479,317,114.21,1.07,1.87,5908
47601197,2350.02,PC,3.843,4.871409,14.16,5.49,0.96,1.08,5440
6404965,3346.01,PC,6.311,4.86926,32.907,16.05,0.68,0.7,4323
211446495,2982.01,PC,5.967,4.868859,29.917,12.11,0.9,0.55,5268
306903715,2782.01,PC,27.386,4.868236,317,104.94,1.22,1.35,6255
463343283,3062.01,PC,12.711,4.867001,108.207,36.97,1.16,1.21,6137
393831507,1820.01,VPC+,11.556,4.86071,92.031,33.92,1.04,1.4,5725
80711765,2549.01,VPC-,17.633,4.85807,317,74.24,2.05,2.13,8303
280031353,2300.01,CPC?,2.709,4.856174,7.813,2.97,0.99,0.8,5191
34551972,3678.01,PC,19.324,4.853831,317,86.39,1.63,2.04,7259
99572130,3817.01,PC,14.343,4.853166,317,103.66,1.24,2.06,6313
337274055,3311.01,PC,8.161,4.848069,50.95,19.51,0.98,1.01,5552
122695048,3726.01,PC,18.156,4.847033,317,113.7,1.08,1.05,5925
210873792,900.01,PC,2.792,4.84405,8.225,4.08,0.67,0.68,4238
453452264,2971.01,PC,9.643,4.842219,67.661,24.59,1.06,1.08,5875
229747848,1347.02,CPC,1.777,4.841665,3.817,1.5,0.95,0.85,5398
464328419,2954.01,PC,57.169,4.839714,317,53.28,NaN,NaN,12745
5485318,2939.01,PC,14.438,4.830667,317,97.62,1.36,1.44,6567
356590734,1951.01,VPC+,19.647,4.82908,317,98.11,1.35,1.96,5891
174206540,2851.01,PC,14.756,4.825723,317,88,1.59,1.66,7141
449491381,3026.01,VPC,15.414,4.820458,317,111.85,1.11,1.13,6002
229781583,1245.01,VPC,2.723,4.820419,7.882,4.6,0.52,0.52,3785
457104362,3787.01,VPC,14.722,4.814999,317,127.72,0.91,1.17,5290
263075864,2614.01,VPC-,21.199,4.810797,317,111.92,1.11,1.43,6008
220076110,2796.01,PC,15.115,4.808498,317,124.17,0.95,1.38,5449
139086171,3879.01,PC,4.097,4.807544,15.787,6.32,0.92,0.92,5332
229408913,4114.01,PC,3.213,4.803771,10.444,5.34,0.64,0.69,4080
44764338,2804.01,CPC,5.434,4.803395,25.515,9.18,1.08,1.51,5914
259168516,1680.01,VPC,1.504,4.802622,2.875,3.39,0.18,0.21,3256
23814735,2075.01,VPC+,2.103,4.798307,5.081,2.59,0.64,0.67,4065
271035369,2823.01,PC,31.71,4.796208,317,78.97,1.88,2,7866
405700729,835.01,VPC+,4.18,4.793341,16.334,6.19,1,0.88,5403
379929661,625.01,P,18.576,4.786955,317,81.36,1.8,1.91,7610
259172391,1445.02,CPC,2.401,4.784248,6.367,2.13,1.21,1.06,5994
237552878,2748.01,PC,11.58,4.783817,92.357,34.8,1.01,1.1,5688
344140617,2880.01,PC,13.2,4.779972,115.382,35.32,1.38,1.79,6605
159107668,1241.01,VPC,9.181,4.779966,62.237,22.86,1.05,2.34,5763
231833236,2648.01,PC,13.896,4.776038,125.911,45.68,1.07,1.24,5904
232139628,2794.01,PC,14.44,4.765487,317,108.41,1.17,1.85,6151
267414551,1972.01,PC,4.074,4.7631,15.64,5.29,1.19,1.48,6007
389999924,3176.01,PC,13.861,4.760738,125.377,42.19,1.2,1.18,6213
120896927,402.01,P,1.644,4.755994,3.344,1.38,0.88,0.84,5139
165468291,3871.01,PC,11.378,4.75452,89.631,35.01,0.96,0.94,5492
146846569,734.01,VPC+,11.849,4.753521,96.036,118.74,0.17,0.2,3010
459913687,4198.01,PC,12.259,4.746318,101.745,38.7,1,1.09,5648
85429139,4015.01,PC,17.8,4.742657,317,114.03,1.09,1.51,5947
347051112,3720.01,PC,14.491,4.737802,317,98.89,1.35,2.64,6533
124174267,3107.01,PC,18.35,4.73605,317,117.5,1.04,1.6,5776
163260812,3098.01,PC,17.134,4.733204,317,101.29,1.3,1.35,6438
366120401,4039.01,PC,9.773,4.730772,69.209,25.67,1.04,1.05,5777
339250695,3725.01,PC,10.726,4.728778,81.083,29.16,1.09,1.14,5947
166851829,2655.01,PC,6.435,4.727715,34.019,13.04,0.99,1.05,5601
130797885,3376.01,PC,14.818,4.726075,317,86.45,1.65,1.55,7311
367287018,4037.01,PC,11.214,4.725533,87.451,30.17,1.16,2.48,6139
269043098,3965.01,VPC,17.186,4.7254,317,87.52,1.62,2.15,7220
269850928,2608.01,PC,13.374,4.725282,117.982,45.24,0.99,1.57,5615
149788158,727.01,LEPC,1.965,4.724444,4.526,2.75,0.5,0.5,3748
395171208,1333.01,VPC,14.239,4.72088,131.239,39.58,1.42,1.8,6514
434260570,2455.01,PC,11.599,4.720457,92.611,56.92,0.49,0.49,3553
48476907,658.01,PC,11.062,4.719284,85.438,27.2,1.31,1.6,6279
48476908,659.01,PC,13.601,4.719277,121.404,40.97,1.2,1.42,6029
147761049,4125.01,PC,17.061,4.715637,317,116.18,1.06,1.56,5873
168751223,2331.01,PC,7.524,4.715094,44.376,24.75,0.57,0.57,3887
149745822,3413.01,PC,15.689,4.711426,317,75.63,2.02,1.47,8238
173824688,3391.01,PC,18.633,4.709372,317,93.91,1.46,1.88,6785
378227267,3179.01,VPC-,15.028,4.707418,317,115.31,1.07,1.18,5904
458641144,2584.01,VPC,16.259,4.696564,317,100.02,1.33,1.43,6503
74274839,2919.01,PC,10.506,4.695711,78.273,30.7,0.96,0.89,5475
54962195,663.02,VPC+,2.415,4.695567,6.429,3.84,0.51,0.51,3758
406941612,912.01,VPC+,2.245,4.6791,5.677,3.86,0.42,0.43,3581
458419328,3785.01,PC,4.906,4.67337,21.451,13.09,0.5,0.5,3502
256867493,3967.01,PC,6.359,4.671098,33.34,9.24,1.62,1.79,7211
391903064,3353.01,PC,2.636,4.665774,7.461,2.85,1,1.02,5627
56096837,2700.01,PC,12.538,4.663686,105.712,39.91,1.02,1.16,5720
190496853,615.01,VPC+,19.218,4.661601,317,85.14,1.7,1.7,6721
2760219,2382.01,VPC+,12.172,4.661037,100.527,36.32,1.09,1.52,5891
208091447,3244.01,PC,21.501,4.660689,317,72.81,2.15,2.6,8608
219698776,1243.01,VPC+,2.36,4.659672,6.183,3.81,0.49,0.49,3589
255865833,4050.01,PC,13.854,4.654655,125.265,45.28,1.09,1.58,5966
141186075,4307.02,PC,0.608,4.654469,0.163,0.06,1.14,1.1,6079
52368076,125.01,P,2.652,4.65183,7.54,3.07,0.91,0.85,5251
75208638,4257.01,PC,6.223,4.651252,32.131,8.96,1.61,1.1,7192
457272901,3155.01,PC,14.073,4.649187,128.651,54.48,0.86,0.93,5110
443213925,2523.01,PC,2.87,4.641082,8.62,3.21,1.04,1.12,5809
103832313,3111.01,PC,13.189,4.640636,115.211,55.47,0.71,1.02,4539
285272237,3681.01,PC,10.282,4.639878,75.457,31.47,0.88,1.01,5191
156172268,2834.01,PC,13.772,4.639153,124.015,43.15,1.16,1.15,6122
405897415,3576.01,PC,13.086,4.638945,113.689,44.16,0.98,1.2,5544
297668572,3223.01,PC,23.385,4.634298,317,121.48,NaN,NaN,13928
335630746,778.01,VPC+,15.021,4.633613,317,95.82,1.43,1.68,6588
445859771,1273.01,VPC+,17.244,4.63123,317,120.31,1.02,1.07,5665
39858507,3460.01,PC,16.482,4.628783,317,98.3,1.38,2.22,6593
233617847,1440.02,PC,2.613,4.627287,7.351,2.3,1.36,1.51,6467
446684383,2961.01,PC,14.993,4.625949,317,86.04,1.68,1.44,7388
400899926,4082.01,PC,13.478,4.625719,119.538,43.03,1.1,1.34,5972
334125713,1949.01,VPC+,17.072,4.62109,317,94.07,1.47,1.45,6656
470171739,4153.01,PC,17.614,4.617419,317,102.71,1.29,1.67,6411
268042363,2828.01,PC,11.793,4.614101,95.266,27.92,1.5,1.33,6888
295093397,2901.01,PC,20.191,4.608676,317,77.47,1.97,1.72,8097
410552165,3653.01,PC,14.6,4.604375,317,114.26,1.1,1.12,5981
446370039,3499.01,PC,19.536,4.600126,317,120.98,1.01,3.12,5695
5224772,2940.01,PC,52.776,4.599155,317,111.61,1.14,3.12,6092
436314778,3569.01,PC,14.108,4.595835,129.193,44.71,1.17,1.3,6157
92677094,1197.01,VPC-,13.806,4.59463,124.53,32.5,1.79,2.12,5953
21505121,2734.01,PC,5.612,4.587908,26.953,10.1,1.04,1.25,5785
88684250,990.01,VPC?,11.868,4.587373,96.294,22.74,2.08,1.86,8289
305424003,907.01,VPC-,8.938,4.584706,59.471,20.27,1.2,2.06,6081
160037058,2573.01,VPC+,15.201,4.581544,317,124.44,0.97,1.07,5525
3896759,3892.01,PC,12.937,4.58108,111.502,43.79,0.97,1.14,5529
178657161,4269.01,PC,8.725,4.576622,57.075,19.54,1.19,1.33,6206
439926641,3080.01,PC,15.376,4.57446,317,91.51,1.54,1.7,6993
438057373,2770.01,PC,17.476,4.569798,317,139.3,0.82,1.7,4976
48103627,657.01,P,12.754,4.569359,108.836,39.11,1.11,1.28,5736
233053554,4055.01,PC,14.339,4.567932,317,121.26,1.01,1.04,5675
133427311,2813.01,PC,12.642,4.56549,107.208,23.57,2.32,1.4,9162
141527965,1216.01,PC,0.859,4.554106,0.563,0.28,0.67,0.64,4136
22705558,1699.01,PC,3.469,4.54856,11.9,4.58,1,1.04,5645
86263325,3884.01,PC,5.612,4.548475,26.958,24.29,0.28,0.3,3192
389910188,4007.01,PC,12.944,4.543204,111.605,27.8,1.93,1.16,7998
237104103,1298.01,VPC,9.779,4.537222,69.285,26.4,1.02,1.49,5683
76923707,181.01,VPC+,7.059,4.53205,39.813,18.47,0.76,0.81,4753
147034452,2758.01,PC,12.386,4.530288,103.548,48.5,0.75,0.81,4693
376740324,3085.01,VPC,19.707,4.530247,317,122.4,NaN,NaN,12581
458424950,3893.01,PC,4.639,4.523995,19.499,9.52,0.7,0.72,4485
7548817,2583.01,VPC+,13.517,4.520889,120.125,42.8,1.13,1.49,6050
230377505,1706.01,PC,1.887,4.515422,4.227,1.64,0.99,0.97,5579
150030205,286.01,CPC,1.487,4.51171,2.82,1.21,0.86,0.79,5116
348755728,1883.01,VPC+,5.899,4.506299,29.345,18.23,0.49,0.49,3575
279769094,4047.01,PC,9.428,4.502962,65.116,16.04,1.97,1.77,8103
146842334,4271.01,PC,10.749,4.501683,81.378,28.33,1.17,1.42,6225
443658196,4335.01,PC,15.074,4.498955,317,71.48,2.25,1.48,8933
102159710,3506.01,PC,12.513,4.49832,105.351,41.4,0.98,1.18,5554
53875855,1491.01,VPC?,6.213,4.49321,32.049,11.86,1.07,1.23,5662
434171113,3927.01,PC,15.267,4.492045,317,128.83,0.93,1.08,5353
233602827,1749.01,PC,2.068,4.488976,4.938,2.83,0.56,0.56,3981
159332859,2574.01,VPC+?,18.657,4.481737,317,96.35,1.44,1.25,6734
403911354,3169.01,PC,14.402,4.481387,317,108.8,1.2,1.37,6232
139357541,328.01,LEPC,14.783,4.47894,317,112.6,1.14,1.2,6041
238171173,2186.01,VPC,14.519,4.476033,317,121.29,1.02,1.37,5654
202563254,1139.01,PC,7.066,4.47333,39.879,10.05,1.91,1.83,7720
336824844,3945.01,PC,9.681,4.463951,68.115,27.17,0.96,1.42,5472
308613965,3674.01,PC,13.275,4.462253,116.496,43.51,1.06,1.36,5854
462553953,4156.01,PC,2.221,4.4616,5.574,2.03,1.1,1.04,5986
13737885,3382.01,PC,12.605,4.457533,106.683,35.71,1.25,2.16,6329
250803548,3687.01,PC,20.212,4.455047,317,103.6,1.3,1.6,6509
149990841,167.01,VPC,8.905,4.453182,59.094,22.37,1.04,1.06,5654
314724818,4368.01,PC,19.73,4.451864,317,62.75,2.75,3.61,10614
220144363,4199.01,PC,16.681,4.446618,317,101,1.35,1.85,6534
332860211,2778.01,PC,14.638,4.44451,317,107.32,1.23,1.14,6288
388934707,2774.01,PC,22.214,4.443087,317,124.03,0.99,1.62,5594
441334829,2963.01,PC,23.583,4.442827,317,83.59,1.79,1.23,7664
441580526,4160.01,VPC,12.238,4.442746,101.445,38.7,1.03,1.04,5754
59128183,2453.01,VPC,3.057,4.441394,9.6,5.92,0.5,0.5,3609
342375120,3191.01,PC,16.275,4.439735,317,103.47,1.3,2.42,6426
270342589,2189.01,VPC,11.107,4.434848,86.035,36.18,0.89,1,5007
394443982,3141.01,VPC+,14.3,4.43378,317,97.6,1.42,1.37,6695
279177746,1353.01,PC,8.756,4.43126,57.427,12.2,2.48,1.87,7813
229465678,3096.01,PC,14.272,4.427352,317,123.35,NaN,NaN,NaN
202872757,3696.01,PC,12.895,4.42477,110.887,39.11,1.16,1.86,6120
364186197,1408.01,VPC?,11.649,4.424575,93.297,29.38,1.38,1.49,6189
67300566,3756.01,PC,12.027,4.423425,98.502,35.05,1.15,1.06,6096
461136782,2970.01,PC,11.461,4.421905,90.742,35.82,0.98,1.51,5579
160390955,3568.01,PC,6.73,4.41995,36.707,16.7,0.79,0.79,4864
274911536,3092.01,PC,8.089,4.417583,50.187,17.13,1.22,0.93,6273
