TIC ID,TOI,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,RA,Dec,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
153976959,1435.01,PC,PC,9.9802,0.006,34:09.1,37:16.4,0.685999,0.000054,0.928055,0.166417,0.217381,0.037521,200.195557,34.55777,1.15986,2.360556,2009.332275,1707.586426,7.899822,92.8659,0.19045,5142,122.711998,4.54622,0.085477,0.82354,0.048407,,,"14,15",11/14/19,12/17/19,6/1/21 12:02,Possibly stellar variability
154383539,1436.01,PC,PC,11.0906,0.006,22:24.5,20:03.3,0.867492,0.000065,1.217543,0.375861,0.520358,0.056617,479.153015,52.1451,1.717836,1.886335,1118.22522,1474.86438,7.581467,131.601,0.4555,5011.220215,102.681,4.6136,0.077482,0.74524,0.038915,-0.139143,0.0288309,"15,16",11/14/19,12/17/19,6/1/21 12:02,
198356533,1437.01,PC,PC,8.69378,0.006,04:33.3,50:33.2,18.841117,0.000305,6.26468,0.210642,0.397639,0.01945,366.172424,17.914108,2.472192,0.247834,87.751821,780.609414,19.443005,103.297,0.183,6093,124.709,4.32207,0.07853,1.2224,0.054834,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",11/14/19,9/23/20,6/1/21 12:02,potential L1 candidate
229650439,1438.01,PC,PC,10.3237,0.006,43:41.7,56:16.2,5.13969,0.00005,0.878,0.238,0.716822,0.002888,660,2.66039,2.58285,0.206094,27.9725,640,15,110.513,0.25,5374,183,5.96065,0.332801,0.82,0.05,,,"14,15,16,17,18,19,20,21,23,24,25,26",11/14/19,9/30/20,6/16/21 0:00,TOI 1438; under investigation by TFOP
229650439,1438.02,PC,PC,10.3237,0.006,43:41.7,56:16.2,9.428141,0.000093,1.523198,0.141475,0.830148,0.056626,764.302568,52.152992,2.720681,0.236941,64.088876,721.631386,13.800772,110.513,0.25,5374,183,5.96065,0.332801,0.815924,0.045827,,,"14,15,16,17,18,19,20,21,23,24,25,26",2/21/20,9/11/20,6/16/21 0:00,Outer planet in a TOI multi-planet system
232982558,1439.01,PC,PC,9.98671,0.006,07:03.3,52:39.5,27.643024,0.000462,5.497369,0.468637,0.660799,0.038402,608.433232,35.368973,4.055075,1.312291,84.302214,772.822033,15.894032,230.306,2.3345,5873,123.835,4.043,0.07822,1.62481,0.078053,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",11/14/19,9/14/20,6/1/21 12:02,2 stars in pixel
233617847,1440.01,PC,PC,9.80972,0.008,55:10.7,31:52.9,15.516857,0.001715,5.857807,0.553391,1.00464,0.107834,924.879856,99.31412,3.080011,0.887914,67.393451,730.759,7.59708,237.152,2.6445,5780,,4.438,,1,,,,"14,15,16",11/14/19,9/14/20,6/22/21 0:00,Three bright stars within TESS pixel; Slight centroid shift. Rp may be larger than stated
233617847,1440.02,PC,PC,9.80972,0.008,55:10.7,31:52.9,4.627287,0.000097,3.836887,0.713868,0.309963,0.041292,285.445478,38.03057,1.726833,1.633415,338.262657,1093.788275,7.252286,237.152,2.6445,5780,,4.438,,1,,,,"14,15,16,17,18,20,21,23,24,25,26",9/23/20,9/11/20,6/22/21 0:00,Actual Rp is larger than reported Rp because star is late F star and reported Rp assumes 1 Rsun
233951353,1441.01,PC,PC,9.48477,0.006,21:39.1,08:27.0,22.095791,0.002594,5.573126,0.675763,0.527399,0.052744,485.634644,48.577484,2.780422,1.365114,66.805244,729.159241,9.042681,141.133,0.7425,5885,201.604996,4.27782,0.087974,1.24225,0.060784,,,"14,15,16",11/14/19,12/17/19,6/1/21 12:02,
235683377,1442.01,PC,PC,12.4934,0.007,09:10.1,10:27.4,0.409072,0.000004,0.602739,0.144483,1.465851,0.082466,1349.187274,75.95146,1.172673,0.562232,207.021779,967.439374,25.66266,41.1659,0.06165,3328,157,4.91612,0.004654,0.308799,0.00923,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",11/14/19,9/14/20,7/1/21 0:00,Under investigation by TFOP; USP
237232044,1443.01,PC,PC,9.9377,0.006,49:35.7,08:21.0,23.540606,0.000373,4.332599,0.226305,0.921012,0.039903,847.923702,36.75093,2.328349,0.27716,15.766126,508.21912,21.968048,85.8034,0.2054,5236,125.328,4.63898,0.085884,0.748579,0.043214,,,"14,16,17,18,19,20,23,24,25,26",11/14/19,9/14/20,6/1/21 12:02,TOI 1443; Under investigation by TFOP
258514800,1444.01,PC,CP,10.1522,0.006,21:54.0,56:37.3,0.470254,0.000006,1.152548,0.134804,0.215253,0.017533,198.235857,16.148201,1.329707,1.149707,5028.883351,2147.769348,16.363337,125.463,0.336,5466,121.494,4.48625,0.077216,0.92499,0.047045,,,"15,16,17,18,19,22,24,25,26",11/14/19,9/23/20,6/1/21 12:02,level-one candidate; TOI 1444 under investigation
259172391,1445.01,PC,PC,10.6074,0.006,31:04.3,29:50.5,9.812407,0.001361,4.642612,0.346663,1.077682,0.124284,992.089661,114.463188,3.782356,0.347512,168.3927,918.756775,7.995208,215.246,1.077,6240,153.608002,4.46607,0.090054,1.06422,0.047839,,,"14,15,16",11/14/19,12/17/19,7/21/21 0:00,Likely stellar variability due to bad even transit shape
259172391,1445.02,PC,PC,10.6074,0.006,31:04.3,29:50.5,4.784248,0.000058,3.245774,0.28582,0.492725,0.04429,453.713202,40.79166,2.401278,0.512749,438.805789,1167.314383,10.625883,215.246,1.077,6240,153.608,4.46607,0.090054,1.06422,0.047839,,,"14,15,16,17,18,19,20,21,22,23,25,26",7/16/20,9/23/20,7/21/21 0:00,multi; close to 2:1 resonance
294471966,1446.01,PC,PC,10.7502,0.006,08:00.4,21:42.5,6.31719,0.000716,2.410419,0.623949,0.740492,0.091238,681.785767,84.029594,2.224311,2.104722,108.319229,822.803528,8.024924,133.863,0.4375,5180,101.323997,4.54308,0.076594,0.83031,0.039874,0.201,0.024,"14,15,16",11/14/19,12/17/19,7/21/21 0:00,
298073824,1447.01,PC,PC,8.1033,0.006,25:20.8,58:57.8,1.229303,0.000136,4.474106,0.331366,0.115858,0.011928,106.703484,10.985767,4.43231,1.695011,10374.4668,2574.015869,7.450436,309.2709,,6906,,4.438,,4.12041,,,,"14,15",11/14/19,12/17/19,6/1/21 12:02,Possibly stellar variability
343628284,1448.01,PC,PC,13.1717,0.007,05:17.8,46:15.9,8.113675,0.001414,2.345935,0.3259,8.021663,1.082462,7360.998535,996.487183,3.790708,0.429866,5.348608,387.86441,7.792361,73.3345,0.17285,3391,157,4.84373,0.002144,0.381586,0.011378,,,"15,16",11/14/19,12/17/19,6/22/21 0:00,There is scattered light which may have caused the centroid shift.
356158613,1449.01,PC,PC,10.745,0.033,02:50.1,40:06.1,24.71039,0.006524,2.644476,0.504973,2.41157,0.351414,2218.672852,323.611938,4.756218,15.497825,18.781017,530.945007,8.366322,56.3228,0.0867,5780,,4.64751,0.017788,0.604385,0.02497,,,"14,15",11/14/19,12/17/19,6/1/21 12:02,
356158613,1449.02,PC,PC,10.745,0.033,02:50.1,40:06.1,2.3689,0.000274,1.851905,0.785258,0.756779,0.106489,696.776001,98.074837,1.62458,2.389462,428.051788,1160.095703,7.15346,56.3228,0.0867,5780,,4.64751,0.017788,0.604385,0.02497,,,"14,15",11/14/19,12/17/19,6/1/21 12:02,
377293776,1450.01,PC,PC,10.0306,0.007,07:25.0,05:11.8,2.043882,0.000008,0.947132,0.301475,0.548101,0.044226,504.692302,40.73298,1.069482,1.545822,44.950566,660.39464,19.452135,22.4467,0.01315,3407,157,4.7606,0.006971,0.473603,0.013946,,,"14,15,16,17,19,20,21,22,23,24,25,26",11/14/19,9/11/20,6/22/21 0:00,potential L1 candidate; check nearby
417931607,1451.01,PC,PC,8.9989,0.006,26:05.8,15:32.1,33.072563,0.004155,3.412244,0.714441,0.747923,0.074873,688.625366,68.95797,2.724849,2.10969,25.335033,572.203003,11.122766,91.9362,0.21725,5781,130.457993,4.43068,0.079431,1.02852,0.051879,,,"14,15",11/14/19,12/17/19,6/1/21 12:02,
420112589,1452.01,PC,PC,12.295,0.007,20:41.8,11:42.4,11.061967,0.00015,2.136745,0.14372,3.971716,0.335113,3651.402967,308.60278,2.012153,0.149715,2.022509,304.153187,14.875162,30.5212,0.0391,3248,157,4.95407,0.006802,0.275364,0.009341,,,"14,15,16,17,19,20,21,22,23,24,25,26",11/14/19,9/11/20,6/1/21 12:02,Level 1 candidate; V-shaped; similarly bright star in pixel
198390247,1453.01,PC,PC,10.1426,0.006,12:53.6,57:11:52,6.588694,0.00004,1.864542,0.133612,0.918262,0.035484,845.392901,32.68174,2.312694,0.275338,64.237718,722.050006,23.860693,78.7415,0.11935,4920,127,4.64,0.09,0.70962,0.047882,,,"14,15,16,17,19,20,21,22,23,24,25,26",11/14/19,9/12/20,6/1/21 12:02,TOI 1453 possible multi under investigation; Potential level 1 candidate; check neighbors
198390247,1453.02,PC,PC,10.1426,0.006,12:53.6,57:11:52,4.313486,0.000057,1.979859,0.273867,0.281725,0.026425,259.444792,24.337889,1.210254,0.783399,113.001649,831.554935,10.680875,78.7415,0.11935,4920,127,4.64,0.09,0.70962,0.047882,,,"14,15,16,17,19,20,21,22,23,24,25,26",2/21/20,9/11/20,6/1/21 12:02,Low SNR
294179385,1454.01,PC,PC,11.1612,0.006,03:22.2,17:39.0,2.67962,0.00003,2.858,0.06,14.493166,0.001113,13260,1.02535,13.5774,0.661892,914.995,1532,131,289.372,2.668,6075,137.6,4.38,0.08,1.14,0.05,,,"14,15,16",11/18/19,5/20/20,8/6/21 0:00,source of transits in TOI 1310.01
387259626,1455.01,PC,APC,10.1543,0.006,34:40.9,26:25.4,3.62339,0.00003,2.586,0.118,17.799946,0.002609,16260.7002,2.40295,18.942301,0.900189,715.750977,1440,320,245.692,1.151,6458.799805,157.5,4.32,0.09,1.35,0.07,,,"15,16,17",11/21/19,12/17/19,6/1/21 12:02,Could be large object if on 387259617;  4.8 sigma odd/even; secondary eclipse consistent with a ultrahot Jupiter; large PC; likely EB
199376584,1456.01,PC,CP,8.0417,0.006,26:57.9,44:39.8,12.15601,0.00151,5.943,0.064,3.948393,0.0003,3630,0.275985,7.70067,0.347422,216.217,1068,22,80.6665,0.19125,6125,122.2,4.29,0.08,1.27,0.06,,,"14,15",11/21/19,5/20/20,6/1/21 12:02,Possible single transit; T0=1693 transit is close to amomentum dump
176860064,1457.01,PC,APC,7.1145,0.006,39:20.8,43:11.5,6.375556,0.0007,2.784942,0.204,2.868401,0.044028,2638.408447,40.550201,,,947.388977,1545,35.813244,41.2482,,6393,280.600006,,,,,,,17,12/5/19,12/17/19,6/1/21 12:02,No information on the star; V-shaped
191284318,1458.01,KP,KP,10.374,0.006,38:17.5,27:47.1,2.77598,0.00011,2.984,0.043,15.219624,0.001317,13920,1.21301,14.6552,0.758035,962.102,1551,108,226.637,4.388,6140,125.7,4.32,0.08,1.24,0.06,0.12,0.08,17,12/5/19,5/20/20,6/1/21 12:02,HAT-P-16 b
16920150,1459.01,PC,PC,10.1583,0.006,17:26.8,44:45.4,9.155934,0.003159,3.141202,0.862038,0.986559,0.135285,908.241272,124.594521,2.494909,2.516799,66.150398,727.365784,7.595617,101.358,0.417,5219,133.608994,4.55718,0.085371,0.82204,0.047289,,,17,12/5/19,12/17/19,6/1/21 12:02,
17005768,1460.01,PC,APC,9.9176,0.006,22:26.6,55:32.6,6.84265,0.000476,3.345632,0.071432,8.852252,0.165118,8120.077637,152.067581,17.104019,7.614216,215.49382,977.188721,47.321503,150.102,,5766,,4.438,,1.1282,,,,17,12/5/19,12/17/19,6/1/21 12:02,There is a positive flare-like feature following the transit events
44631965,1461.01,PC,APC,11.3805,0.008,28:56.7,51:53.5,3.568678,0.00015,2.581118,0.029444,22.06908,0.290018,20121.18555,267.080322,20.250376,1.253921,876.963928,1387.922363,79.082832,359.959,15.2915,6046,127.033997,4.26929,0.088562,1.28529,0.078769,,,17,12/5/19,12/17/19,6/1/21 12:02,
188768068,1462.01,PC,CP,5.8961,0.006,25:23.9,47:25.7,2.177946,0.000019,2.223716,0.185482,0.097828,0.007759,90.099042,7.146146,1.214249,1.182792,1460.744395,1576.751696,15.668703,27.0498,0.0215,5801.89,124.625,4.25132,0.07516,1.26442,0.059525,,,"17,20,24,25,26",12/5/19,9/14/20,6/1/21 12:02,HD 158259b
190998418,1463.01,KP,KP,12.0401,0.008,28:12.9,03:40.8,2.879303,0.000173,2.786377,0.069171,13.50834,0.279902,12364.56348,257.765839,12.573876,0.763178,693.167664,1308.66748,41.675854,367.658,7.922,5583,127.666,4.33946,0.077153,1.1146,0.061497,,,17,12/5/19,12/17/19,6/1/21 12:02,Qatar-5 b
229944666,1464.01,PC,PC,10.8597,0.007,13:32.4,12:11.2,11.312334,0.000151,2.604832,0.228564,0.94353,0.05636,868.645459,51.907696,2.737991,0.42854,56.115337,698.055806,14.392819,151.654,0.5295,5290,129.841,4.53286,0.086131,0.854841,0.049156,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",12/5/19,9/14/20,6/1/21 12:02,most SPOC centroids are off target towards 8 mag star 100
236887394,1465.01,KP,KP,11.8478,0.006,13:31.7,09:44.4,1.420023,0.000001,1.623014,0.009436,25.923076,0.096877,23593.25823,89.22266,12.293303,0.726365,580.59296,1251.952037,280.14877,185.615,0.801,4910,108.354,4.57248,0.082846,0.768108,0.045256,0.2,0.1,"17,21,24,25",12/5/19,9/11/20,6/1/21 12:02,Qatar-1 b
237086564,1466.01,PC,PC,11.0278,0.006,29:35.2,33:02.6,1.871892,0.000022,1.644789,0.260366,1.120812,0.08197,1031.773654,75.49385,2.36637,1.968143,233.875718,997.392351,12.58456,86.5783,0.1684,4201,125.587,4.5079,0.110712,0.749646,0.071322,,,"17,24",12/5/19,9/23/20,6/1/21 12:02,potential L1 candidate
240968774,1467.01,PC,PC,10.5977,0.007,16:27.5,13:59.3,5.973384,0.001413,1.605698,0.753235,1.492187,0.181054,1373.411255,166.743073,1.827003,2.407974,18.079168,525.913574,8.569228,37.4418,0.05465,3834,157,4.74552,0.007707,0.490737,0.014515,,,17,12/5/19,12/17/19,7/30/21 0:00,centroid offset towards a 20 mag star
243185500,1468.01,PC,PC,10.8858,0.008,06:36.9,13:29.7,15.531925,0.002694,1.75933,0.214408,3.730023,0.311379,3429.583496,286.749817,2.333273,0.274056,2.140013,308.477753,12.679347,24.7399,0.0468,3382,157,4.85532,0.001087,0.369306,0.010922,,,17,12/5/19,12/17/19,6/1/21 12:02,possible multi
243185500,1468.02,PC,PC,10.8858,0.008,06:36.9,13:29.7,1.880305,0.000266,1.055416,0.550014,1.662255,0.196209,1529.822144,180.698776,1.452351,1.925641,35.73378,623.576172,9.774991,24.7399,0.0468,3382,157,4.85532,0.001087,0.369306,0.010922,,,17,12/5/19,12/17/19,6/1/21 12:02,Centroid offset; but not towards a particular star; possible multi
283722336,1469.01,KP,KP,4.6278,0.007,13:20.9,10:10.7,3.092927,0.000011,0.850397,0.035227,0.288591,0.012499,265.767206,11.512051,1.211322,0.593977,192.931228,950.539966,20.624722,6.53127,0.003845,4884.29,142.835,4.59034,0.099051,0.750598,0.057535,0.095686,0.0208131,"17,24",12/5/19,9/14/20,6/1/21 12:02,HD 219134 b
283722336,1469.02,KP,KP,4.6278,0.007,13:20.9,10:10.7,6.765084,0.000045,1.578535,0.087142,0.304286,0.015179,280.218937,13.980253,1.291695,0.470612,67.951307,732.266562,18.54754,6.53127,0.003845,4884.29,142.835,4.59034,0.099051,0.750598,0.057535,0.095686,0.0208131,"17,24",12/5/19,9/14/20,6/1/21 12:02,HD 219134 c
284441182,1470.01,PC,PC,11.4752,0.007,40:21.4,12:48.2,2.527083,0.000026,1.295318,0.398363,2.089379,0.167774,1922.538506,154.51329,2.165498,1.488719,45.365597,661.913755,12.19623,51.9503,0.0745,3624,157,4.74607,0.007723,0.49012,0.014531,,,"17,18,24",12/5/19,9/14/20,6/1/21 12:02,crowded field; level 1 candidate
306263608,1471.01,PC,PC,8.5725,0.006,03:37.2,16:52.8,20.772024,0.005211,6.543088,0.256768,1.522048,0.081067,1400.875854,74.662552,4.282738,0.245827,81.617867,766.595154,16.987566,67.5478,0.15625,5625.560059,114.232002,4.46798,0.074554,0.966154,0.044322,,,17,12/5/19,1/21/20,6/1/21 12:02,Likely multi-planet system; centroid offset not significant
306955329,1472.01,PC,PC,10.5508,0.006,56:27.4,38:15.1,6.364103,0.000996,2.553493,0.269312,2.733166,0.200643,2514.17334,184.781586,4.307598,1.126736,110.004112,825.98468,12.043268,121.84,1.317,5103,131.442001,4.50257,0.088788,0.859483,0.054065,,,17,12/5/19,12/17/19,6/1/21 12:02,
352413427,1473.01,PC,PC,8.297,0.006,02:23.5,11:07.6,5.255294,0.001298,3.274737,0.26765,0.605894,0.055583,557.893738,51.192787,2.49336,0.456442,299.625763,1061.120117,8.702014,67.6203,0.20465,5958,121.255997,4.48217,0.07577,0.992345,0.043869,,,17,12/5/19,12/17/19,6/1/21 12:02,Level 1
431514478,1475.01,PC,PC,8.77994,0.006,48:00.3,47:25.9,8.495352,0.00127,0.906055,0.48717,0.780368,0.10452,718.486938,96.261398,5.29617,5.259953,2555.306152,1813.345215,8.222785,294.237,3.405,10012,185.641006,4.29876,0.063938,1.88016,0.050161,,,17,12/5/19,12/17/19,6/1/21 12:02,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority
432549364,1476.01,KP,KP,10.2242,0.006,01:26.9,23:01.7,1.217509,0.000028,2.731299,0.028348,7.175923,0.081136,6587.476074,74.7258,12.13839,0.621737,5879.564453,2233.346191,84.048904,268.43,3.023,6596.040039,156.589996,4.2467,0.091689,1.46216,0.072802,0.131,0.009,17,12/5/19,12/17/19,6/1/21 12:02,KELT 1b
240681314,1477.01,KP,KP,10.6496,0.006,37:50.1,17:19.6,2.732682,0.000116,2.251578,0.037578,9.970704,0.318702,9141.319336,293.492615,17.96063,1.007423,2530.885986,1808.997192,45.440987,370.284,7.7775,6695,131.350006,4.17494,0.094521,1.61271,0.077422,,,17,12/5/19,12/17/19,6/1/21 12:02,WASP-93 b
409794137,1478.01,PC,PC,10.2042,0.006,25:44.1,-13:33:34.37,10.180206,0.000007,3.886,0.086,12.5693,0.000727,11510,0.670043,11.1607,0.576566,87.7672,852,176,152.892,0.91,5623,125.6,4.4,0.08,1.04,0.05,,,"7,8,34",12/5/19,6/11/21,6/21/21 12:03,TFOP CP; TOI-1478 b
335483600,1480.01,PC,PC,8.7514,0.025,10:27.3,33:02.0,3.35404,0.00014,2.141,0.127,11.021689,2.687567,10100,2472.28,,,3877.41,2198,23,893.093,285.67,8181,188.8,,,,,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Need stellar parameters; transiting object could be too large; highly variable star
197650870,1481.01,PC,PC,10.3209,0.007,26:49.2,13:40.2,4.37035,0.00054,2.301,0.247,2.043105,0.784907,1880,722.665,35.3634,12.0772,5984.53,2450,16,1026.12,56.009,8332,129.9,3.54,0.09,4.02,0.24,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,possible EB
252616865,1482.01,PC,PC,10.0687,0.006,03:58.8,33:45.7,5.71204,0.00012,4.739,0.146,8.283111,0.000668,7600,0.61568,15.6047,0.653197,893.746,1523,138,318.277,2.953,6720,174.1,4.09,0.09,1.79,0.07,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,
377191482,1485.01,PC,PC,8.8052,0.006,03:44.9,09:50.7,2.95607,0.00055,1.86,0.517,0.249748,0.002443,230,2.25029,9.30465,,232.16,1087,9,386.266,4.2045,5054,122,,,6.17,,,,"14,15,16,17,19",12/5/19,5/20/20,6/16/21 0:00,Giant star
219751469,1489.01,PC,PC,8.2285,0.007,24:48.0,25:24.7,6.98301,0.00234,3.472,0.903,0.293188,0.002219,270,2.04376,13.6402,,148.818,973,8,411.532,4.479,5118,122,,,8.4,,,,"14,15,16,17,18,19",12/5/19,5/20/20,6/16/21 0:00,Possibly wrong period; some odd-even
283474780,1490.01,PC,PC,8.39511,0.006,52:04.2,23:34.8,3.9943,0.00339,4.876,0.872,0.597319,0.002088,550,1.9233,11.9767,,746.666,1456,9,247.112,2.886,4939,122,,,5.11,,,,17,12/5/19,5/20/20,6/1/21 12:02,Variability in the star
53875855,1491.01,PC,PC,10.3996,0.006,58:36.7,08:52.9,4.49321,0.00119,3.002,0.216,2.913679,0.002611,2680,2.40519,6.23728,0.368209,368.967,1220,24,204.881,1.587,5899,139.7,4.29,0.08,1.23,0.06,,,17,12/5/19,5/20/20,6/1/21 12:02,signficiant odd-even; likely EB
15692883,1493.01,PC,CP,9.7116,0.01,09:53.9,40:53.9,5.14124,0.00096,5.405,0.802,4.035572,0.00496,3710,4.56814,18.0411,1.10742,1594.76,1760,10,371.414,6.1705,6064,131.7,3.57,0.08,2.9,0.14,,,17,12/5/19,5/20/20,6/1/21 12:02,
411608801,1494.01,PC,CP,10.3002,0.009,15:58.9,37:00.9,5.02647,0.00042,2.76,0.36,7.933071,0.004391,7280,4.0447,13.2793,0.681007,583.436,1369,68,278.514,3.347,6434,129.5,4.21,0.09,1.48,0.07,,,17,12/5/19,5/20/20,6/1/21 12:02,
371673488,1497.01,PC,PC,9.95717,0.006,52:56.0,51:03.4,0.8158,0.00035,2.353,0.351,0.42352,0.000936,390,0.861988,3.69088,0.232336,41590.9,3978,11,405.174,4.5835,8911,721.2,4.26,0.09,1.85,0.07,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Variable star; slight depth-aperture correlation
428065977,1503.01,PC,PC,10.2347,0.012,36:28.9,06:56.6,1.65445,0.00067,3.194,0.676,0.662501,0.002219,610,2.04355,3.58082,0.276221,8203.78,2651,11,289.116,4.3655,6928,149.8,4.29,0.09,1.46,0.06,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Potential level 1 candidate
331034236,1505.01,PC,PC,9.27116,0.006,44:22.0,33:05.6,3.42985,0.0012,3.678,0.764,0.521278,0.001303,480,1.20055,4.55945,0.319926,1579.6,1756,12,236.734,1.4865,6338,144.5,3.9,0.09,2.07,0.09,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Some odd-even
64836837,1506.01,PC,PC,9.8115,0.017,35:11.2,01:51.7,10.91188,0.00142,2.427,0.271,1.814695,0.002895,1670,2.66638,14.1108,0.813397,261.058,1119,15,705.851,19.4175,9195,235,3.75,0.07,3.37,0.13,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Likely Jupiter sized
415741431,1508.01,PC,PC,10.471,0.02,36:34.6,16:33.8,2.1568,0.0004,2.246,0.396,1.108016,0.002802,1020,2.58079,12.1828,0.834819,4273.07,2252,14,852.233,25.219,8326,230.8,3.58,0.08,3.87,0.15,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,Crowded field
434718964,1512.01,PC,PC,10.262,1,01:57.1,04:02.4,1.59748,0.00024,2.743,0.228,0.597319,0.04031,550,37.1263,,,,,20,,,,,,,,,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,No stellar info; could be evolved or a small star; if evolved then likely EB
470709084,1515.01,PC,PC,10.4433,0.006,49:28.3,40:58.2,3.66328,0.0009,2.255,0.492,1.173229,0.002944,1080,2.71134,7.71234,,548.091,1347,14,337.288,3.4055,6370,122,3.81,,2.32,,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,
376637093,1516.01,PC,PC,10.377,0.006,40:20.3,30:13.4,2.05603,0.00001,2.829,0.015,18.141369,0.000232,16570,0.213889,16.4042,0.707635,1903.14,1840,72,247.054,1.361,6485,136,4.37,0.09,1.24,0.05,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,
427761355,1518.01,PC,PC,8.75127,0.006,29:04.2,02:05.3,1.90261,0.00001,2.047,0.066,9.936386,0.004498,9110,4.14258,19.7606,1.57401,19308.8,3284,342,225.888,1.678,9918,1388.8,4.32,0.15,1.82,0.14,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,
269238073,1520.01,PC,PC,9.68805,0.006,20:55.9,09:40.2,6.15501,0.00268,4.178,0.526,0.749417,0.001293,690,1.19076,3.89138,0.250333,493.779,1313,13,196.55,1.0125,6153,155.5,4.15,0.08,1.5,0.07,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,Slight depth-aperture correlation
366074069,1521.01,PC,PC,9.78876,0.006,47:04.9,02:58.3,4.18106,0.00012,4.574,0.084,5.63873,0.000266,5180,0.24544,16.9776,0.813943,1085.44,1599,114,317.752,2.623,6146,188.9,3.78,0.09,2.31,0.11,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,Match to 366074071
367102581,1522.01,PC,PC,9.39575,0.006,57:04.6,40:29.7,2.97962,0.00049,2.571,0.368,0.640773,0.001125,590,1.03608,4.45612,0.258131,3964.58,2210,16,303.976,9.687,9024,335.2,4.24,0.07,1.89,0.06,,,"17,18,19",12/5/19,5/20/20,6/1/21 12:02,Possible multi; multiple stars in pixel
202375913,1527.01,PC,PC,9.6968,0.009,23:51.7,28:05.8,5.06203,0.00128,3.683,0.29,3.153209,0.001183,2900,1.08938,15.2835,0.66155,1361.62,1692,38,482.203,10.767,7664,135,3.81,0.08,2.76,0.1,,,17,12/5/19,5/20/20,6/1/21 12:02,
285543785,1528.01,PC,PC,9.716,0.033,52:53.3,53:30.1,9.93856,0.00062,3.92,0.154,8.053385,2.996409,7390,2755.99,,,,,45,392.878,,,,,,,,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,No stellar information
312678993,1531.01,PC,APC,8.3593,0.008,54:23.4,31:40.8,0.51731,0.00001,1.339,0.114,2.043105,0.001256,1880,1.15645,9.43702,0.63299,4358.75,2263,85,,,5095.6,158.4,,,2.18,0.13,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,check neighbors; likely nearby binary system
327579226,1532.01,PC,PC,10.1786,0.006,18:56.7,12:02.3,8.90592,0.00045,2.893,0.327,7.703419,0.004484,7070,4.12974,12.8046,0.625036,299.371,1158,57,259.563,2.074,6659,172.5,4.29,0.09,1.41,0.06,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,x and y shift during transit; TIC match 327579262
345143460,1533.01,PC,PC,10.1128,0.006,40:59.2,29:06.9,3.6462,0.00142,1.738,0.38,1.118885,0.003814,1030,3.51324,2.8086,0.246249,121.222,924,11,100.051,0.2983,5053,119.9,4.48,0.08,0.88,0.05,,,17,12/5/19,5/20/20,6/1/21 12:02,Single transit-like feature at 1782
445137888,1536.01,PC,PC,10.3654,0.033,45:12.6,04:12.2,2.0139,0.00032,1.661,0.285,0.749417,0.003071,690,2.8285,7.37031,0.864438,5884.18,2439,11,795.905,74.344,10310,617.1,4.01,0.1,2.68,0.26,,,"17,18",12/5/19,5/20/20,6/1/21 12:02,Some depth-aperture correlation
173612049,1537.01,PC,PC,10.473,0.006,14:19.5,30:31.5,6.49052,0.00139,2.579,0.266,1.16236,0.002556,1070,2.35375,3.19701,0.224038,150.133,975,11,165.589,1.0385,5999,169.8,4.52,0.08,0.96,0.05,,,"16,17",12/5/19,5/20/20,6/1/21 12:02,
